source_column,source_value,value_label
qrole2,99,NOT ANSWERED
qrole2,100,NOT APPLICABLE
qrfact2,0,INCORRECT/DK/NOT ANSW
qrfact2,1,CORRECT
qrfact2,100,NOT APPLICABLE
ggrole2,1,CONTROLS GOVERNMENT
ggrole2,2,ACTS ON QUEEN'S INSTRUCTIONS
ggrole2,3,PERFORMS ONLY CEREMONIAL DUTIES
ggrole2,4,CAN DECIDE TO DISMISS GOVERNMENT (correct)
ggrole2,97,DON'T KNOW
ggrole2,99,NOT ANSWERED
ggrole2,100,NOT APPLICABLE
ggfact2,0,INCORRECT/DK/NOT ANSW
ggfact2,1,CORRECT
ggfact2,100,NOT APPLICABLE
presrol2,1,BRITISH PRIME MINISTER
presrol2,2,AUSTRALIAN PRIME MINISTER
presrol2,3,AMERICAN PRESIDENT
presrol2,4,GOVERNOR GENERAL (correct)
presrol2,97,DON'T KNOW
presrol2,99,NOT ANSWERED
presrol2,100,NOT APPLICABLE
prfact2,0,INCORRECT/DK/NOT ANSW
prfact2,1,CORRECT
prfact2,100,NOT APPLICABLE
rempres2,1,ANYTIME W/O REPORT TO HOUSE
rempres2,2,ANYTIME W/ LATER HOUSE APPROVE (correct)
rempres2,3,AFTER FAIR TRIAL IN PARLIAMENT
rempres2,4,CANNOT REMOVE
rempres2,97,DON'T KNOW
rempres2,99,NOT ANSWERED
rempres2,100,NOT APPLICABLE
rpfact2,0,INCORRECT/DK/NOT ANSW
rpfact2,1,CORRECT
rpfact2,100,NOT APPLICABLE
party2,1,LIBERAL PARTY MORE
party2,2,EQUALLY IN FAVOR
party2,3,LABOR PARTY MORE (correct)
party2,4,NOT MUCH IMPRESSION
party2,97,NOT MUCH IMPRESSION/DON'T KNOW
party2,99,NOT ANSWERED
party2,100,NOT APPLICABLE
pfact2,0,INCORRECT/DK
pfact2,1,CORRECT
pmpower2,1,STRONGLY DISAGREE
pmpower2,2,SOMEWHAT DISAGREE
pmpower2,3,NEITHER
pmpower2,4,SOMEWHAT AGREE
pmpower2,5,STRONGLY AGREE
pmpower2,97,DON'T KNOW
pmpower2,99,NOT ANSWERED
pmpower2,100,NOT APPLICABLE
prezpow2,1,STRONGLY DISAGREE
prezpow2,2,SOMEWHAT DISAGREE
prezpow2,3,NEITHER
prezpow2,4,SOMEWHAT AGREE
prezpow2,5,STRONGLY AGREE
prezpow2,97,DON'T KNOW
prezpow2,99,NOT ANSWERED
prezpow2,100,NOT APPLICABLE
repexp2,1,STRONGLY DISAGREE
repexp2,2,SOMEWHAT DISAGREE
repexp2,3,NEITHER
repexp2,4,SOMEWHAT AGREE
repexp2,5,STRONGLY AGREE
repexp2,97,DON'T KNOW
repexp2,99,NOT ANSWERED
repexp2,100,NOT APPLICABLE
common2,1,STRONGLY DISAGREE
common2,2,SOMEWHAT DISAGREE
common2,3,NEITHER
common2,4,SOMEWHAT AGREE
common2,5,STRONGLY AGREE
common2,97,DON'T KNOW
common2,99,NOT ANSWERED
common2,100,NOT APPLICABLE
polstab2,1,STRONGLY DISAGREE
polstab2,2,SOMEWHAT DISAGREE
polstab2,3,NEITHER
polstab2,4,SOMEWHAT AGREE
polstab2,5,STRONGLY AGREE
polstab2,97,DON'T KNOW
polstab2,99,NOT ANSWERED
polstab2,100,NOT APPLICABLE
constrd2,1,STRONGLY DISAGREE
constrd2,2,SOMEWHAT DISAGREE
constrd2,3,NEITHER
constrd2,4,SOMEWHAT AGREE
constrd2,5,STRONGLY AGREE
constrd2,97,DON'T KNOW
constrd2,99,NOT ANSWERED
constrd2,100,NOT APPLICABLE
moreind2,1,STRONGLY DISAGREE
moreind2,2,SOMEWHAT DISAGREE
moreind2,3,NEITHER
moreind2,4,SOMEWHAT AGREE
moreind2,5,STRONGLY AGREE
moreind2,97,DON'T KNOW
moreind2,99,NOT ANSWERED
moreind2,100,NOT APPLICABLE
stanwor2,1,STRONGLY DISAGREE
stanwor2,2,SOMEWHAT DISAGREE
stanwor2,3,NEITHER
stanwor2,4,SOMEWHAT AGREE
stanwor2,5,STRONGLY AGREE
stanwor2,97,DON'T KNOW
stanwor2,99,NOT ANSWERED
stanwor2,100,NOT APPLICABLE
confron2,1,STRONGLY DISAGREE
confron2,2,SOMEWHAT DISAGREE
confron2,3,NEITHER
confron2,4,SOMEWHAT AGREE
confron2,5,STRONGLY AGREE
confron2,97,DON'T KNOW
confron2,99,NOT ANSWERED
confron2,100,NOT APPLICABLE
stweak2,1,STRONGLY DISAGREE
stweak2,2,SOMEWHAT DISAGREE
stweak2,3,NEITHER
stweak2,4,SOMEWHAT AGREE
stweak2,5,STRONGLY AGREE
stweak2,97,DON'T KNOW
stweak2,99,NOT ANSWERED
stweak2,100,NOT APPLICABLE
moredem2,1,STRONGLY DISAGREE
moredem2,2,SOMEWHAT DISAGREE
moredem2,3,NEITHER
moredem2,4,SOMEWHAT AGREE
moredem2,5,STRONGLY AGREE
moredem2,97,DON'T KNOW
moredem2,99,NOT ANSWERED
moredem2,100,NOT APPLICABLE
quedem2,1,STONGLY DISAGREE
quedem2,2,SOMEWHAT DISAGREE
quedem2,3,NEITHER
quedem2,4,SOMEWHAT AGREE
quedem2,5,STRONGLY AGREE
quedem2,97,DON'T KNOW
quedem2,99,NOT ANSWERED
quedem2,100,NOT APPLICABLE
qbritin2,1,STRONGLY DISAGREE
qbritin2,2,SOMEWHAT DISAGREE
qbritin2,3,NEITHER
qbritin2,4,SOMEWHAT AGREE
qbritin2,5,STRONGLY AGREE
qbritin2,97,DON'T KNOW
qbritin2,99,NOT ANSWERED
qbritin2,100,NOT APPLICABLE
prespol2,1,STRONGLY DISAGREE
prespol2,2,SOMEWHAT DISAGREE
prespol2,3,NEITHER
prespol2,4,SOMEWHAT AGREE
prespol2,5,STRONGLY AGREE
prespol2,97,DON'T KNOW
prespol2,99,NOT ANSWERED
prespol2,100,NOT APPLICABLE
ppchpre2,1,STRONGLY DISAGREE
ppchpre2,2,SOMEWHAT DISAGREE
ppchpre2,3,NEITHER
ppchpre2,4,SOMEWHAT AGREE
ppchpre2,5,STRONGLY AGREE
ppchpre2,97,DON'T KNOW
ppchpre2,99,NOT ANSWERED
ppchpre2,100,NOT APPLICABLE
flagchg2,1,NO
flagchg2,2,YES
flagchg2,99,NOT ANSWERED
flagchg2,100,NOT APPLICABLE
anthem2,1,NO
anthem2,2,YES
anthem2,99,NOT ANSWERED
anthem2,100,NOT APPLICABLE
wdroyal2,1,NO
wdroyal2,2,YES
wdroyal2,99,NOT ANSWERED
wdroyal2,100,NOT APPLICABLE
pargame2,1,NO
pargame2,2,YES
pargame2,99,NOT ANSWERED
pargame2,100,NOT APPLICABLE
dkchg2,1,NOTHING WILL CHANGE
dkchg2,2,SOMETHING WILL CHANGE
dkchg2,99,NOT ANSWERED
dkchg2,100,NOT APPLICABLE
intpol2,1,NOT AT ALL INTERESTED
intpol2,2,NOT PARTICULARLY INTERESTED
intpol2,3,SOMEWHAT INTERESTED
intpol2,4,VERY INTERESTED
intpol2,97,DON'T KNOW
intpol2,99,NOT ANSWERED
intpol2,100,NOT APPLICABLE
partyid2,1,LIBERAL
partyid2,2,LABOR
partyid2,3,NATIONAL
partyid2,4,OTHER
partyid2,97,DON'T KNOW
partyid2,99,NOT ANSWERED
partyid2,100,NOT APPLICABLE
parsupp2,1,NOT STRONG
parsupp2,2,MODERATELY STRONG
parsupp2,3,VERY STRONG
parsupp2,97,DON'T KNOW
parsupp2,99,NOT ANSWERED
parsupp2,100,NOT APPLICABLE
welfare2,1,LIBERAL PARTY MORE
welfare2,2,EQUALLY CONCERNED
welfare2,3,LABOR PARTY MORE (correct)
welfare2,97,NOT MUCH IMPRESSION
welfare2,99,NOT ANSWERED
welfare2,100,NOT APPLICABLE
welfact2,0,INCORRECT/DK
welfact2,1,CORRECT
welfact2,100,NOT APPLICABLE
busines2,1,LIBERAL PARTY MORE (correct)
busines2,2,EQUALLY CLOSE
busines2,3,LABOR PARTY MORE
busines2,97,NOT MUCH IMPRESSION
busines2,99,NOT ANSWERED
busines2,100,NOT APPLICABLE
busfact2,0,INCORRECT/DK
busfact2,1,CORRECT
busfact2,100,NOT APPLICABLE
democra2,1,NOT AT ALL SATISFIED
democra2,2,NOT PARTICULARLY SATISFIED
democra2,3,SOMEWHAT SATISFIED
democra2,4,VERY SATISFIED
democra2,97,DONT KNOW
democra2,99,NOT ANSWERED
democra2,100,NOT APPLICABLE
ridgewy2,1,LEADER OF FEDERAL OPPOSITION
ridgewy2,2,LEADER OF DEMOCRATS
ridgewy2,3,JUSTICE OF THE HIGH COURT
ridgewy2,4,ABORIGINAL SENATOR IN PARLIAMENT (correct)
ridgewy2,96,NONE
ridgewy2,97,DON'T KNOW
ridgewy2,99,NOT ANSWERED
ridgewy2,100,NOT APPLICABLE
rfact2,0,INCORRECT/DK/NOT ANSW
rfact2,1,CORRECT
rfact2,100,NOT APPLICABLE
jgeorge2,1,SECRETARY OF TEACHERS FEDERATION
jgeorge2,2,LABOR MEMBER OF FEDERAL PARLIAMENT
jgeorge2,3,LEADER OF WORKERS UNION
jgeorge2,4,PRESIDENT OF ACTU (correct)
jgeorge2,96,NONE
jgeorge2,97,DON'T KNOW
jgeorge2,99,NOT ANSWERED
jgeorge2,100,NOT APPLICABLE
jgfact2,0,INCORRECT/DK/NOT ANSW
jgfact2,1,CORRECT
jgfact2,100,NOT APPLICABLE
polfeel2,1,STRONGLY UNFAVORABLE
polfeel2,2,SOMEWHAT UNFAVORABLE
polfeel2,3,NEUTRAL
polfeel2,4,SOMEWHAT FAVORABLE
polfeel2,5,STONRGLY FAVORABLE
polfeel2,97,DON'T KNOW
polfeel2,99,NOT ANSWERED
polfeel2,100,NOT APPLICABLE
monarch2,1,STRONGLY UNFAVORABLE
monarch2,2,SOMEWHAT UNFAVORABLE
monarch2,3,NEUTRAL
monarch2,4,SOMEWHAT FAVORABLE
monarch2,5,STRONGLY FAVORABLE
monarch2,97,DON'T KNOW
monarch2,99,NOT ANSWERED
monarch2,100,NOT APPLICABLE
repub2,1,STRONGLY UNFAVORABLE
repub2,2,SOMEWHAT UNFAVORABLE
repub2,3,NEUTRAL
repub2,4,SOMEWHAT FAVORABLE
repub2,5,STRONGLY FAVORABLE
repub2,97,DON'T KNOW
repub2,99,NOT ANSWERED
repub2,100,NOT APPLICABLE
saygov2,1,STRONGLY DISAGREE
saygov2,2,SOMEWHAT DISAGREE
saygov2,3,NEITHER
saygov2,4,SOMEWHAT AGREE
saygov2,5,STRONGLY AGREE
saygov2,97,DON'T KNOW
saygov2,99,NOT ANSWERED
saygov2,100,NOT APPLICABLE
opinion2,1,STRONGLY DISAGREE
opinion2,2,SOMEWHAT DISAGREE
opinion2,3,NEITHER
opinion2,4,SOMEWHAT AGREE
opinion2,5,STRONGLY AGREE
opinion2,97,DON'T KNOW
opinion2,99,NOT ANSWERED
opinion2,100,NOT APPLICABLE
brither2,1,STRONGLY DISAGREE
brither2,2,SOMEWHAT DISAGREE
brither2,3,NEITHER
brither2,4,SOMEWHAT AGREE
brither2,5,STRONGLY AGREE
brither2,97,DON'T KNOW
brither2,99,NOT ANSWERED
brither2,100,NOT APPLICABLE
preserv2,1,STRONGLY DISAGREE
preserv2,2,SOMEWHAT DISAGREE
preserv2,3,NEITHER
preserv2,4,SOMEWHAT AGREE
preserv2,5,STRONGLY AGREE
preserv2,97,DON'T KNOW
preserv2,99,NOT ANSWERED
preserv2,100,NOT APPLICABLE
majorit2,1,STRONGLY DISAGREE
majorit2,2,SOMEWHAT DISAGREE
majorit2,3,NEITHER
majorit2,4,SOMEWHAT AGREE
majorit2,5,STRONGLY AGREE
majorit2,97,DON'T KNOW
majorit2,99,NOT ANSWERED
majorit2,100,NOT APPLICABLE
opinpol2,1,  1 - GENERALLY A WASTE OF TIME
opinpol2,2,   2
opinpol2,3,   3
opinpol2,4,   4
opinpol2,5,   5
opinpol2,6,   6
opinpol2,7,   7
opinpol2,8,   8
opinpol2,9,  9 - AN EXTREMELY VALUABLE EXPERIENCE
opinpol2,99,NOT ANSWERED
opinpol2,100,NOT APPLICABLE
valgdis2,1,LITTLE/NO VALUE
valgdis2,2,SOMEWHAT VALUABLE
valgdis2,3,VERY VALUABLE
valgdis2,99,NOT ANSWERED
valgdis2,100,NOT APPLICABLE
valoutg2,1,LITTLE/NO VALUE
valoutg2,2,SOMEWHAT VALUABLE
valoutg2,3,VERY VALUABLE
valoutg2,99,NOT ANSWERED
valoutg2,100,NOT APPLICABLE
valplen2,1,LITTLE/NO VALUE
valplen2,2,SOMEWHAT VALUABLE
valplen2,3,VERY VALUABLE
valplen2,99,NOT ANSWERED
valplen2,100,NOT APPLICABLE
grlead2,1,STRONGLY DISAGREE
grlead2,2,SOMEWHAT DISAGREE
grlead2,3,NEITHER
grlead2,4,SOMEWHAT AGREE
grlead2,5,STRONGLY AGREE
grlead2,99,NOT ANSWERED
grlead2,100,NOT APPLICABLE
aspects2,1,STRONGLY DISAGREE
aspects2,2,SOMEWHAT DISAGREE
aspects2,3,NEITHER
aspects2,4,SOMEWHAT AGREE
aspects2,5,STRONGLY AGREE
aspects2,99,NOT ANSWERED
aspects2,100,NOT APPLICABLE
comment2,1,STRONGLY DISAGREE
comment2,2,SOMEWHAT DISAGREE
comment2,3,NEITHER
comment2,4,SOMEWHAT AGREE
comment2,5,STRONGLY AGREE
comment2,97,DONT KNOW
comment2,99,NOT ANSWERED
comment2,100,NOT APPLICABLE
glinflu2,1,STRONGLY DISAGREE
glinflu2,2,SOMEWHAT DISAGREE
glinflu2,3,NEITHER
glinflu2,4,SOMEWHAT AGREE
glinflu2,5,STRONGLY AGREE
glinflu2,97,DONT KNOW
glinflu2,99,NOT ANSWERED
glinflu2,100,NOT APPLICABLE
difview2,1,STRONGLY DISAGREE
difview2,2,SOMEWHAT DISAGREE
difview2,3,NEITHER
difview2,4,SOMEWHAT AGREE
difview2,5,STRONGLY AGREE
difview2,97,DONT KNOW
difview2,99,NOT ANSWERED
difview2,100,NOT APPLICABLE
talkoth2,1,LITTLE LESS THAN USUAL
talkoth2,2,ABOUT THE SAME AS USUAL
talkoth2,3,LITTLE MORE THAN USUAL
talkoth2,99,NOT ANSWERED
talkoth2,100,NOT APPLICABLE
read2,1,LITTLE LESS THAN USUAL
read2,2,ABOUT THE SAME AS USUAL
read2,3,LITTLE MORE THAN USUAL
read2,99,NOT ANSWERED
read2,100,NOT APPLICABLE
televis2,1,LITTLE LESS THAN USUAL
televis2,2,ABOUT THE SAME AS USUAL
televis2,3,LITTLE MORE THAN USUAL
televis2,99,NOT ANSWERED
televis2,100,NOT APPLICABLE
readmat2,1,JUST GLANCED AT THE MATERIALS
readmat2,2,READ LESS THAN HALF OF THE MATERIALS
readmat2,3,READ ABOUT HALF OF THE MATERIALS
readmat2,4,READ MORE THAN HALF OF THE MATERIALS
readmat2,5,READ MOST/ALL OF THE MATERIALS
readmat2,99,NOT ANSWERED
readmat2,100,NOT APPLICABLE
balance2,1,FAVORED SOME POSITIONS
balance2,2,MOSTLY BALANCED
balance2,97,DON'T KNOW
balance2,99,NOT ANSWERED
balance2,100,NOT APPLICABLE
retmo3,1,JANUARY
retmo3,2,FEBRUARY
retmo3,3,MARCH
retmo3,11,NOVEMBER
retmo3,12,DECEMBER
retyear3,0,2000
retyear3,99,1999
samplet3,1,ATTENDED DP
samplet3,2,NOT ATTEND DP
samplet3,3,ACRS99
samplet3,4,UNKNOWN - ID REMOVED
st3full,1,ATTENDED DP
st3full,2,NOT ATTEND DP
st3full,3,ACRS99
st3full,4,UNKNOWN - ID REMOVED
st3full,5,"ATTENDED DP, but No T2 Q'aire"
intpol3,1,NOT AT ALL INTERESTED
intpol3,2,NOT PARTICULARLY INTERESTED
intpol3,3,SOMEWHAT INTERESTED
intpol3,4,VERY INTERESTED
intpol3,99,NOT ANSWERED
newspap3,1,NOTHING AT ALL
newspap3,2,NOT MUCH
newspap3,3,SOME
newspap3,4,A LOT
newspap3,99,NOT ANSWERED
televis3,1,NOTHING AT ALL
televis3,2,NOT MUCH
televis3,3,SOME
televis3,4,A LOT
televis3,99,NOT ANSWERED
radio3,1,NOTHING AT ALL
radio3,2,NOT MUCH
radio3,3,SOME
radio3,4,A LOT
radio3,99,NOT ANSWERED
amthr3,1,NOTHING AT ALL
amthr3,2,NOT MUCH
amthr3,3,SOME
amthr3,4,A LOT
amthr3,99,NOT ANSWERED
intref3,1,NONE
intref3,2,NOT MUCH
intref3,3,SOME
intref3,4,A GOOD DEAL
intref3,99,NOT ANSWERED
amtdis3,1,NOT AT ALL
amtdis3,2,NOT MUCH
amtdis3,3,SOME
amtdis3,4,A LOT
amtdis3,99,NOT ANSWERED
tvcovdp3,1,DID NOT FOLLOW
tvcovdp3,2,FOLLOWED HARDLY ANY
tvcovdp3,3,FOLLOWED SOME
tvcovdp3,4,FOLLOWED MOST
tvcovdp3,99,NOT ANSWERED
racovdp3,1,DID NOT FOLLOW
racovdp3,2,FOLLOWED HARDLY ANY
racovdp3,3,FOLLOWED SOME
racovdp3,4,FOLLOWED MOST
racovdp3,99,NOT ANSWERED
sixmin3,1,NO
sixmin3,2,YES
sixmin3,99,NOT ANSWERED
compuls3,1,STR FAVOR PEOPLE VOTE IF WANT
compuls3,2,FAVOR VOTE IF WANT
compuls3,3,FAVOR COMP VOTE
compuls3,4,STR FAVOR COMP VOTE
compuls3,99,NOT ANSWERED
votcom3,1,DEFINITELY NOT
votcom3,2,PROBABLY NOT
votcom3,3,"MIGHT, MIGHT NOT"
votcom3,4,PROBABLY WOULD HAVE
votcom3,5,DEFINITELY WOULD HAVE
votcom3,99,NOT ANSWERED
care3,1,DID NOT CARE AT ALL
care3,2,DID NOT CARE VERY MUCH
care3,3,CARED A GOOD DEAL
care3,99,NOT ANSWERED
decide3,1,A LONG TIME AGO
decide3,2,FEW MONTHS AGO
decide3,3,RECENT WEEKS
decide3,4,FEW DAYS BEFORE POLLING
decide3,5,POLLING DAY
decide3,99,NOT ANSWERED
approve3,1,NO
approve3,2,YES
approve3,96,VOTED INFORMAL/DID NOT VOTE
approve3,99,NOT ANSWERED
apprv3r,1,No
apprv3r,2,Yes
preambl3,1,NO
preambl3,2,YES
preambl3,96,VOTED INFORMAL/DID NOT VOTE
preambl3,99,NOT ANSWERED
firstop3,1,PEOPLE ELECT PREZ.
firstop3,2,PARLIAMENT APPT. PREZ
firstop3,3,KEEP STATUS QUO
firstop3,97,DON'T KNOW
firstop3,99,NOT ANSWERED
frstop3r,1,PEOPLE ELECT PREZ.
frstop3r,2,PARLIAMENT APPT. PREZ
frstop3r,3,KEEP STATUS QUO
secop3,1,PEOPLE ELECT PREZ
secop3,2,PARLIAMENT APPT. PREZ
secop3,3,KEEP STATUS QUO
secop3,97,DON'T KNOW
secop3,99,NOT ANSWERED
prespow3,1,FEWER
prespow3,2,SAME
prespow3,3,GREATER
prespow3,99,NOT ANSWERED
votinfo3,1,KNEW ENOUGH
votinfo3,2,LITTLE MORE
votinfo3,3,LOT MORE
votinfo3,99,NOT ANSWERED
votdif3,1,NO
votdif3,2,YES
votdif3,99,NOT ANSWERED
partyid3,1,LIBERAL
partyid3,2,LABOR
partyid3,3,NATIONAL PARTY
partyid3,4,AUSTRALIAN DEMOCRATS
partyid3,5,GREENS
partyid3,6,ONE NATION
partyid3,7,OTHER
partyid3,97,NONE/DON'T KNOW
partyid3,99,NOT ANSWERED
parsupp3,1,NOT STRONG
parsupp3,2,MODERATELY STRONG
parsupp3,3,VERY STRONG
parsupp3,99,NOT ANSWERED
parsupp3,100,NOT APPLICABLE
democra3,1,NOT AT ALL
democra3,2,NOT PARTICULARLY
democra3,3,SOMEWHAT
democra3,4,VERY
democra3,99,NOT ANSWERED
lrposit3,99,NOT ANSWERED
housepr3,1,LIBERAL
housepr3,2,LABOR
housepr3,3,NATIONAL
housepr3,4,DEMOCRATES
housepr3,5,GREENS
housepr3,6,ONE NATION
housepr3,7,OTHER
housepr3,96,NONE/DID NOT VOTE
housepr3,99,NOT ANSWERED
vothous3,1,LIBERAL
vothous3,2,LABOR
vothous3,3,NATIONAL
vothous3,4,DEMOCRATES
vothous3,5,GREENS
vothous3,6,ONE NATION
vothous3,7,OTHER
vothous3,96,NONE/WOULD NOT VOTE
vothous3,99,NOT ANSWERED
feellib3,0,STRONGLY DISLIKE
feellib3,5,NEUTRAL
feellib3,10,STRONGLY LIKE
feellib3,99,NOT ANSWERED
feellab3,0,STRONGLY DISLIKE
feellab3,5,NEUTRAL
feellab3,10,STRONGLY LIKE
feellab3,99,NOT ANSWERED
feelnat3,0,STRONGLY DISLIKE
feelnat3,5,NEUTRAL
feelnat3,10,STRONGLY LIKE
feelnat3,99,NOT ANSWERED
feel1nt3,0,STRONGLY DISLIKE
feel1nt3,5,NEUTRAL
feel1nt3,10,STRONGLY LIKE
feel1nt3,99,NOT ANSWERED
feeldem3,0,STRONGLY DISLIKE
feeldem3,5,NEUTRAL
feeldem3,10,STRONGLY LIKE
feeldem3,99,NOT ANSWERED
feelmon3,0,STRONGLY DISLIKE
feelmon3,5,NEUTRAL
feelmon3,10,STRONGLY LIKE
feelmon3,99,NOT ANSWERED
feelrep3,0,STRONGLY DISLIKE
feelrep3,5,NEUTRAL
feelrep3,10,STRONGLY LIKE
feelrep3,99,NOT ANSWERED
likekb3,0,STRONGLY DISLIKE
likekb3,5,NEUTRAL
likekb3,10,STRONGLY LIKE
likekb3,99,NOT ANSWERED
likejh3,0,STRONGLY DISLIKE
likejh3,5,NEUTRAL
likejh3,10,STRONGLY LIKE
likejh3,99,NOT ANSWERED
likeml3,0,STRONGLY DISLIKE
likeml3,5,NEUTRAL
likeml3,10,STRONGLY LIKE
likeml3,99,NOT ANSWERED
likeph3,0,STRONGLY DISLIKE
likeph3,5,NEUTRAL
likeph3,10,STRONGLY LIKE
likeph3,99,NOT ANSWERED
likemt3,0,STRONGLY DISLIKE
likemt3,5,NEUTRAL
likemt3,10,STRONGLY LIKE
likemt3,99,NOT ANSWERED
likekj3,0,STRONGLY DISLIKE
likekj3,5,NEUTRAL
likekj3,10,STRONGLY LIKE
likekj3,99,NOT ANSWERED
govlook3,1,USUALLY LOOK AFTER THEMSELVES
govlook3,2,SOMETIMES LOOK AFTER THEMSELVES
govlook3,3,SOMETIMES TRUSTED
govlook3,4,USUALLY TRUSTED
govlook3,98,NOT ANSWERED
fedpolk3,1,DON'T KNOW
fedpolk3,5,KNOW
fedpolk3,99,NOT ANSWERED
votdiff3,1,WON'T MAKE DIFFERENCE
votdiff3,5,CAN MAKE DIFFERENCE
votdiff3,98,NOT ANSWERED
impborn3,1,NOT AT ALL IMPORTANT
impborn3,2,NOT VERY IMPORTANT
impborn3,3,FAIRLY IMPORTANT
impborn3,4,VERY IMPORTANT
impborn3,99,NOT ANSWERED
impciti3,1,NOT AT ALL IMPORTANT
impciti3,2,NOT VERY IMPORTANT
impciti3,3,FAIRLY IMPORTANT
impciti3,4,VERY IMPORTANT
impciti3,99,NOT ANSWERED
implive3,1,NOT AT ALL IMPORTANT
implive3,2,NOT VERY IMPORTANT
implive3,3,FAIRLY IMPORTANT
implive3,4,VERY IMPORTANT
implive3,99,NOT ANSWERED
impspek3,1,NOT AT ALL IMPORTANT
impspek3,2,NOT VERY IMPORTANT
impspek3,3,FAIRLY IMPORTANT
impspek3,4,VERY IMPORTANT
impspek3,99,NOT ANSWERED
impchr3,1,NOT AT ALL IMPORTANT
impchr3,2,NOT VERY IMPORTANT
impchr3,3,FAIRLY IMPORTANT
impchr3,4,VERY IMPORTANT
impchr3,99,NOT ANSWERED
implaw3,1,NOT AT ALL IMPORTANT
implaw3,2,NOT VERY IMPORTANT
implaw3,3,FAIRLY IMPORTANT
implaw3,4,VERY IMPORTANT
implaw3,99,NOT ANSWERED
impfeel3,1,NOT AT ALL IMPORTANT
impfeel3,2,NOT VERY IMPORTANT
impfeel3,3,FAIRLY IMPORTANT
impfeel3,4,VERY IMPORTANT
impfeel3,99,NOT ANSWERED
prddem3,1,NOT PROUD AT ALL
prddem3,2,NOT VERY PROUD
prddem3,3,FAIRLY PROUD
prddem3,4,VERY PROUD
prddem3,99,NOT ANSWERED
prdinf3,1,NOT PROUD AT ALL
prdinf3,2,NOT VERY PROUD
prdinf3,3,FAIRLY PROUD
prdinf3,4,VERY PROUD
prdinf3,99,NOT ANSWERED
prdeco3,1,NOT PROUD AT ALL
prdeco3,2,NOT VERY PROUD
prdeco3,3,FAIRLY PROUD
prdeco3,4,VERY PROUD
prdeco3,99,NOT ANSWERED
prdsoc3,1,NOT PROUD AT ALL
prdsoc3,2,NOT VERY PROUD
prdsoc3,3,FAIRLY PROUD
prdsoc3,4,VERY PROUD
prdsoc3,99,NOT ANSWERED
prdsci3,1,NOT PROUD AT ALL
prdsci3,2,NOT VERY PROUD
prdsci3,3,FAIRLY PROUD
prdsci3,4,VERY PROUD
prdsci3,99,NOT ANSWERED
prdhis3,1,NOT PROUD AT ALL
prdhis3,2,NOT VERY PROUD
prdhis3,3,FAIRLY PROUD
prdhis3,4,VERY PROUD
prdhis3,99,NOT ANSWERED
prdarm3,1,NOT PROUD AT ALL
prdarm3,2,NOT VERY PROUD
prdarm3,3,FAIRLY PROUD
prdarm3,4,VERY PROUD
prdarm3,99,NOT ANSWERED
prdspo3,1,NOT PROUD AT ALL
prdspo3,2,NOT VERY PROUD
prdspo3,3,FAIRLY PROUD
prdspo3,4,VERY PROUD
prdspo3,99,NOT ANSWERED
prdart3,1,NOT PROUD AT ALL
prdart3,2,NOT VERY PROUD
prdart3,3,FAIRLY PROUD
prdart3,4,VERY PROUD
prdart3,99,NOT ANSWERED
queimp3,1,NOT VERY
queimp3,2,FAIRLY
queimp3,3,VERY
queimp3,99,NOT ANSWERED
flag3,1,STRONGLY FAVOR RETAIN
flag3,2,FAVOR RETAIN
flag3,3,FAVOR CHANGE
flag3,4,STRONGLY FAVOR CHANGE
flag3,99,NOT ANSWERED
tiesbr3,1,STRONGLY DISAGREE
tiesbr3,2,SOMEWHAT DISAGREE
tiesbr3,3,NEITHER
tiesbr3,4,SOMEWHAT AGREE
tiesbr3,5,STRONGLY AGREE
tiesbr3,99,NOT ANSWERED
presout3,1,STRONGLY DISAGREE
presout3,2,SOMEWHAT DISAGREE
presout3,3,NEITHER
presout3,4,SOMEWHAT AGREE
presout3,5,STRONGLY AGREE
presout3,99,NOT ANSWERED
headaus3,1,STRONGLY DISAGREE
headaus3,2,SOMEWHAT DISAGREE
headaus3,3,NEITHER
headaus3,4,SOMEWHAT AGREE
headaus3,5,STRONGLY AGREE
headaus3,99,NOT ANSWERED
distrac3,1,STRONGLY DISAGREE
distrac3,2,SOMEWHAT DISAGREE
distrac3,3,NEITHER
distrac3,4,SOMEWHAT AGREE
distrac3,5,STRONGLY AGREE
distrac3,99,NOT ANSWERED
citaus3,1,STRONGLY DISAGREE
citaus3,2,SOMEWHAT DISAGREE
citaus3,3,NEITHER
citaus3,4,SOMEWHAT AGREE
citaus3,5,STRONGLY AGREE
citaus3,99,NOT ANSWERED
sportpr3,1,STRONGLY DISAGREE
sportpr3,2,SOMEWHAT DISAGREE
sportpr3,3,NEITHER
sportpr3,4,SOMEWHAT AGREE
sportpr3,5,STRONGLY AGREE
sportpr3,99,NOT ANSWERED
btworld3,1,STRONGLY DISAGREE
btworld3,2,SOMEWHAT DISAGREE
btworld3,3,NEITHER
btworld3,4,SOMEWHAT AGREE
btworld3,5,STRONGLY AGREE
btworld3,99,NOT ANSWERED
ausbett3,1,STRONGLY DISAGREE
ausbett3,2,SOMEWHAT DISAGREE
ausbett3,3,NEITHER
ausbett3,4,SOMEWHAT AGREE
ausbett3,5,STRONGLY AGREE
ausbett3,99,NOT ANSWERED
descndc3,1,NO
descndc3,2,I MAY BE
