source_column,source_value,value_label
Q006ET3,5,Disagree strongly
Q006ET3,88,No answer
Q006ET3,99,No opinion
Q007T3,888,No answer
Q007T3,999,No opinion
Q008T3,1,Entirely inside VT
Q008T3,2,Mostly inside VT
Q008T3,3,Half inside/half outside
Q008T3,4,Mostly outside VT
Q008T3,5,Entirely outside VT
Q008T3,88,No answer
Q008T3,99,No opinion
Q009AT3,0,Strongly opposed
Q009AT3,5,Exactly in the middle
Q009AT3,10,Strongly in favor
Q009AT3,88,No answer
Q009AT3,99,No opinion
Q009BT3,0,Strongly opposed
Q009BT3,5,Exactly in the middle
Q009BT3,10,Strongly in favor
Q009BT3,88,No answer
Q009BT3,99,No opinion
Q009CT3,0,Strongly opposed
Q009CT3,5,Exactly in the middle
Q009CT3,10,Strongly in favor
Q009CT3,88,No answer
Q009CT3,99,No opinion
Q009DT3,0,Strongly opposed
Q009DT3,5,Exactly in the middle
Q009DT3,10,Strongly in favor
Q009DT3,88,No answer
Q009DT3,99,No opinion
Q009ET3,0,Strongly opposed
Q009ET3,5,Exactly in the middle
Q009ET3,10,Strongly in favor
Q009ET3,88,No answer
Q009ET3,99,No opinion
Q009FT3,0,Strongly opposed
Q009FT3,5,Exactly in the middle
Q009FT3,10,Strongly in favor
Q009FT3,88,No answer
Q009FT3,99,No opinion
Q010T3,1,Stable bills
Q010T3,4,Exactly in the middle
Q010T3,7,Market price
Q010T3,88,No answer
Q010T3,99,No opinion
Q011T3,1,Fewer larger plants
Q011T3,4,Exactly in the middle
Q011T3,7,More smaller plants
Q011T3,88,No answer
Q011T3,99,No opinion
Q012T3,1,Support strongly
Q012T3,2,Support somewhat
Q012T3,3,Neither support nor oppose
Q012T3,4,Oppose somewhat
Q012T3,5,Oppose strongly
Q012T3,8,No answer
Q012T3,9,No opinion
Q013T3,1,Increase it
Q013T3,2,Keep about same
Q013T3,3,Decrease it
Q013T3,8,No answer
Q013T3,9,No opinion
Q014T3,1,Increase it
Q014T3,2,Keep about same
Q014T3,3,Decrease it
Q014T3,8,No answer
Q014T3,9,No opinion
Q015T3,8888,No answer
Q015T3,9999,No opinion
Q016T3,8888,No answer
Q016T3,9999,No opinion
Q017T3,8888,No answer
Q017T3,9999,No opinion
Q018T3,8888,No answer
Q018T3,9999,No opinion
Q019T3,1,Divide cost of renewable energy among all
Q019T3,4,Exactly in the middle
Q019T3,7,Buy only enough to meet demand
Q019T3,88,No answer
Q019T3,99,No opinion
Q020AT3,0,Extremely unfriendly
Q020AT3,5,Exactly in the middle
Q020AT3,10,Extremely friendly
Q020AT3,88,No answer
Q020AT3,99,No opinion
Q020BT3,0,Extremely unfriendly
Q020BT3,5,Exactly in the middle
Q020BT3,10,Extremely friendly
Q020BT3,88,No answer
Q020BT3,99,No opinion
Q020CT3,0,Extremely unfriendly
Q020CT3,5,Exactly in the middle
Q020CT3,10,Extremely friendly
Q020CT3,88,No answer
Q020CT3,99,No opinion
Q020DT3,0,Extremely unfriendly
Q020DT3,5,Exactly in the middle
Q020DT3,10,Extremely friendly
Q020DT3,88,No answer
Q020DT3,99,No opinion
Q020ET3,0,Extremely unfriendly
Q020ET3,5,Exactly in the middle
Q020ET3,10,Extremely friendly
Q020ET3,88,No answer
Q020ET3,99,No opinion
Q020FT3,0,Extremely unfriendly
Q020FT3,5,Exactly in the middle
Q020FT3,10,Extremely friendly
Q020FT3,88,No answer
Q020FT3,99,No opinion
Q020GT3,0,Extremely unfriendly
Q020GT3,5,Exactly in the middle
Q020GT3,10,Extremely friendly
Q020GT3,88,No answer
Q020GT3,99,No opinion
Q020HT3,0,Extremely unfriendly
Q020HT3,5,Exactly in the middle
Q020HT3,10,Extremely friendly
Q020HT3,88,No answer
Q020HT3,99,No opinion
Q020IT3,0,Extremely unfriendly
Q020IT3,5,Exactly in the middle
Q020IT3,10,Extremely friendly
Q020IT3,88,No answer
Q020IT3,99,No opinion
Q020JT3,0,Extremely unfriendly
Q020JT3,5,Exactly in the middle
Q020JT3,10,Extremely friendly
Q020JT3,88,No answer
Q020JT3,99,No opinion
Q021AT3,0,Extremely unconcerned
Q021AT3,5,Exactly in the middle
Q021AT3,10,Extremely concerned
Q021AT3,88,No answer
Q021AT3,99,No opinion
Q021BT3,0,Extremely unconcerned
Q021BT3,5,Exactly in the middle
Q021BT3,10,Extremely concerned
Q021BT3,88,No answer
Q021BT3,99,No opinion
Q021CT3,0,Extremely unconcerned
Q021CT3,5,Exactly in the middle
Q021CT3,10,Extremely concerned
Q021CT3,88,No answer
Q021CT3,99,No opinion
Q021DT3,0,Extremely unconcerned
Q021DT3,5,Exactly in the middle
Q021DT3,10,Extremely concerned
Q021DT3,88,No answer
Q021DT3,99,No opinion
Q021ET3,0,Extremely unconcerned
Q021ET3,5,Exactly in the middle
Q021ET3,10,Extremely concerned
Q021ET3,88,No answer
Q021ET3,99,No opinion
Q022AT3,0,Extremely unconcerned
Q022AT3,5,Exactly in the middle
Q022AT3,10,Extremely concerned
Q022AT3,88,No answer
Q022AT3,99,No opinion
Q022BT3,0,Extremely unconcerned
Q022BT3,5,Exactly in the middle
Q022BT3,10,Extremely concerned
Q022BT3,88,No answer
Q022BT3,99,No opinion
Q022CT3,0,Extremely unconcerned
Q022CT3,5,Exactly in the middle
Q022CT3,10,Extremely concerned
Q022CT3,88,No answer
Q022CT3,99,No opinion
Q022DT3,0,Extremely unconcerned
Q022DT3,5,Exactly in the middle
Q022DT3,10,Extremely concerned
Q022DT3,88,No answer
Q022DT3,99,No opinion
Q022ET3,0,Extremely unconcerned
Q022ET3,5,Exactly in the middle
Q022ET3,10,Extremely concerned
Q022ET3,88,No answer
Q022ET3,99,No opinion
Q023T3,888,No answer
Q023T3,999,No opinion
Q024AT3,888,No answer
Q024AT3,999,No opinion
Q024BT3,888,No answer
Q024BT3,999,No opinion
Q024CT3,888,No answer
Q024CT3,999,No opinion
Q024DT3,888,No answer
Q024DT3,999,No opinion
Q024ET3,888,No answer
Q024ET3,999,No opinion
Q024FT3,888,No answer
Q024FT3,999,No opinion
Q024GT3,888,No answer
Q024GT3,999,No opinion
Q024HT3,888,No answer
Q024HT3,999,No opinion
Q024IT3,888,No answer
Q024IT3,999,No opinion
Q025AT3,1,Agree strongly
Q025AT3,2,Agree somewhat
Q025AT3,3,Neither agree nor disagree
Q025AT3,4,Disagree somewhat
Q025AT3,5,Disagree strongly
Q025AT3,88,No answer
Q025AT3,99,No opinion
Q025BT3,1,Agree strongly
Q025BT3,2,Agree somewhat
Q025BT3,3,Neither agree nor disagree
Q025BT3,4,Disagree somewhat
Q025BT3,5,Disagree strongly
Q025BT3,88,No answer
Q025BT3,99,No opinion
Q025CT3,1,Agree strongly
Q025CT3,2,Agree somewhat
Q025CT3,3,Neither agree nor disagree
Q025CT3,4,Disagree somewhat
Q025CT3,5,Disagree strongly
Q025CT3,88,No answer
Q025CT3,99,No opinion
Q025DT3,1,Agree strongly
Q025DT3,2,Agree somewhat
Q025DT3,3,Neither agree nor disagree
Q025DT3,4,Disagree somewhat
Q025DT3,5,Disagree strongly
Q025DT3,88,No answer
Q025DT3,99,No opinion
Q026T3,1,Normal variation
Q026T3,4,Exactly in the middle
Q026T3,7,Lasting climate change
Q026T3,88,No answer
Q026T3,99,No opinion
Q027T3,1,Human activity
Q027T3,4,Exacly in the middle
Q027T3,7,Natural causes
Q027T3,88,No answer
Q027T3,99,No opinion
Q028T3,1,Only direct costs
Q028T3,4,Exactly in the middle
Q028T3,7,Indirect costs as well
Q028T3,88,No answer
Q028T3,99,No opinion
Q029AT3,0,Not at all important
Q029AT3,5,Exactly in the middle
Q029AT3,10,Critically important
Q029AT3,88,No answer
Q029AT3,99,No opinion
Q029BT3,0,Not at all important
Q029BT3,5,Exactly in the middle
Q029BT3,10,Critically important
Q029BT3,88,No answer
Q029BT3,99,No opinion
Q029CT3,0,Not at all important
Q029CT3,5,Exactly in the middle
Q029CT3,10,Critically important
Q029CT3,88,No answer
Q029CT3,99,No opinion
Q029DT3,0,Not at all important
Q029DT3,5,Exactly in the middle
Q029DT3,10,Critically important
Q029DT3,88,No answer
Q029DT3,99,No opinion
Q029ET3,0,Not at all important
Q029ET3,5,Exactly in the middle
Q029ET3,10,Critically important
Q029ET3,88,No answer
Q029ET3,99,No opinion
Q029FT3,0,Not at all important
Q029FT3,5,Exactly in the middle
Q029FT3,10,Critically important
Q029FT3,88,No answer
Q029FT3,99,No opinion
Q029GT3,0,Not at all important
Q029GT3,5,Exactly in the middle
Q029GT3,10,Critically important
Q029GT3,88,No answer
Q029GT3,99,No opinion
Q029HT3,0,Not at all important
Q029HT3,5,Exactly in the middle
Q029HT3,10,Critically important
Q029HT3,88,No answer
Q029HT3,99,No opinion
Q029IT3,0,Not at all important
Q029IT3,5,Exactly in the middle
Q029IT3,10,Critically important
Q029IT3,88,No answer
Q029IT3,99,No opinion
Q029JT3,0,Not at all important
Q029JT3,5,Exactly in the middle
Q029JT3,10,Critically important
Q029JT3,88,No answer
Q029JT3,99,No opinion
Q029KT3,0,Not at all important
Q029KT3,5,Exactly in the middle
Q029KT3,10,Critically important
Q029KT3,88,No answer
Q029KT3,99,No opinion
Q030T3,1,No surcharge
Q030T3,2,About .005 cents per kwh
Q030T3,3,About .02 cents per kwh
Q030T3,4,About .5 cents per kwh
Q030T3,5,About 75 cents per kwh
Q030T3,88,No answer
Q030T3,99,Could not say
Q031T3,1,Almost no impact
Q031T3,2,Reduced by 20%
Q031T3,3,Reduced by 50%
Q031T3,4,Reduced by 70%
Q031T3,5,Reduced by 90%
Q031T3,88,No answer
Q031T3,99,Could not say
Q032T3,1,5%
Q032T3,2,15%
Q032T3,3,25%
Q032T3,4,40%
Q032T3,88,No answer
Q032T3,99,Could not say
Q033T3,1,5%
Q033T3,2,10%
Q033T3,3,20%
Q033T3,4,33%
Q033T3,88,No answer
Q033T3,99,Could not say
Q034T3,1,15%
Q034T3,2,33%
Q034T3,3,45%
Q034T3,4,60%
Q034T3,88,No answer
Q034T3,99,Could not say
Q035T3,1,12%
Q035T3,2,33%
Q035T3,3,55%
Q035T3,4,72%
Q035T3,88,No answer
Q035T3,99,Could not say
Q036T3,1,Roughly 20% higher
Q036T3,2,Roughly 10% higher
Q036T3,3,About the same
Q036T3,4,Roughly 10% lower
Q036T3,5,Roughly 20% lower
Q036T3,88,No answer
Q036T3,99,Could not say
Q037T3,1,Roughly $60
Q037T3,2,Roughly $80
Q037T3,3,Roughly $120
Q037T3,4,Roughly $180
Q037T3,88,No answer
Q037T3,99,Could not say
Q038T3,1,2010
Q038T3,2,2012
Q038T3,3,2018
Q038T3,4,2025
Q038T3,88,No answer
Q038T3,99,Could not say
Q039AT3,0,A waste of time
Q039AT3,10,Extremely valuable
Q039AT3,88,No answer
Q039AT3,99,No opinion
Q039BT3,0,A waste of time
Q039BT3,10,Extremely valuable
Q039BT3,88,No answer
Q039BT3,99,No opinion
Q039CT3,0,A waste of time
Q039CT3,10,Extremely valuable
Q039CT3,88,No answer
Q039CT3,99,No opinion
Q040AT3,1,Agree strongly
Q040AT3,2,Agree somewhat
Q040AT3,3,Neither agree nor disagree
Q040AT3,4,Disagree somewhat
Q040AT3,5,Disagree strongly
Q040AT3,88,No answer
Q040AT3,99,No opinion
Q040BT3,1,Agree strongly
Q040BT3,2,Agree somewhat
Q040BT3,3,Neither agree nor disagree
Q040BT3,4,Disagree somewhat
Q040BT3,5,Disagree strongly
Q040BT3,88,No answer
Q040BT3,99,No opinion
Q040CT3,1,Agree strongly
Q040CT3,2,Agree somewhat
Q040CT3,3,Neither agree nor disagree
Q040CT3,4,Disagree somewhat
Q040CT3,5,Disagree strongly
Q040CT3,88,No answer
Q040CT3,99,No opinion
Q040DT3,1,Agree strongly
Q040DT3,2,Agree somewhat
Q040DT3,3,Neither agree nor disagree
Q040DT3,4,Disagree somewhat
Q040DT3,5,Disagree strongly
Q040DT3,88,No answer
Q040DT3,99,No opinion
Q040ET3,1,Agree strongly
Q040ET3,2,Agree somewhat
Q040ET3,3,Neither agree nor disagree
Q040ET3,4,Disagree somewhat
Q040ET3,5,Disagree strongly
Q040ET3,88,No answer
Q040ET3,99,No opinion
Q040FT3,1,Agree strongly
Q040FT3,2,Agree somewhat
Q040FT3,3,Neither agree nor disagree
Q040FT3,4,Disagree somewhat
Q040FT3,5,Disagree strongly
Q040FT3,88,No answer
Q040FT3,99,No opinion
Q040GT3,1,Agree strongly
Q040GT3,2,Agree somewhat
Q040GT3,3,Neither agree nor disagree
Q040GT3,4,Disagree somewhat
Q040GT3,5,Disagree strongly
Q040GT3,88,No answer
Q040GT3,99,No opinion
Q041T3,1,Had not read or had just glanced at it
Q041T3,2,Had read less than half of it
Q041T3,3,Had read about half of it
Q041T3,4,Had read more than half of it
Q041T3,5,Had read all or nearly all of it
Q041T3,88,No answer
Q042T3,1,Had not read or had just glanced at it
Q042T3,2,Had read less than half of it
Q042T3,3,Had read about half of it
Q042T3,4,Had read more than half of it
Q042T3,5,Had read all or nearly all of it
Q042T3,88,No answer
Q043AT3,0,Not important at all
Q043AT3,10,Extremely important
Q043AT3,88,No answer
Q043AT3,99,No opinion
Q043BT3,0,Not important at all
Q043BT3,10,Extremely important
Q043BT3,88,No answer
Q043BT3,99,No opinion
Q043CT3,0,Not important at all
Q043CT3,10,Extremely important
Q043CT3,88,No answer
Q043CT3,99,No opinion
Q043DT3,0,Not important at all
Q043DT3,10,Extremely important
Q043DT3,88,No answer
Q043DT3,99,No opinion
Q043ET3,0,Not important at all
Q043ET3,10,Extremely important
Q043ET3,88,No answer
Q043ET3,99,No opinion
Q043FT3,0,Not important at all
Q043FT3,10,Extremely important
Q043FT3,88,No answer
Q043FT3,99,No opinion
Q043GT3,0,Not important at all
Q043GT3,10,Extremely important
Q043GT3,88,No answer
Q043GT3,99,No opinion
Q043HT3,0,Not important at all
Q043HT3,10,Extremely important
Q043HT3,88,No answer
Q043HT3,99,No opinion
Q043IT3,0,Not important at all
Q043IT3,10,Extremely important
Q043IT3,88,No answer
Q043IT3,99,No opinion
Q043JT3,0,Not important at all
Q043JT3,10,Extremely important
Q043JT3,88,No answer
Q043JT3,99,No opinion
